1.505,0.21,1.849,1.12,1.211,0.065,0.333,0.268,0.001,0.001,0.012,0.002,0.008,0.461,0.141,0.04,0.048,0.026,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.394,1.834,0.365,0.2,0.088,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.504,0.21,1.848,1.117,1.211,0.067,0.333,0.269,0.001,0.001,0.012,0.002,0.008,0.461,0.141,0.04,0.045,0.026,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.398,1.835,0.364,0.198,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.504,0.211,1.847,1.116,1.21,0.068,0.333,0.27,0.001,0.001,0.012,0.002,0.008,0.462,0.141,0.04,0.044,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.401,1.835,0.364,0.197,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.503,0.212,1.846,1.114,1.209,0.069,0.334,0.271,0.001,0.001,0.012,0.002,0.008,0.462,0.141,0.04,0.042,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.404,1.835,0.364,0.195,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.503,0.212,1.845,1.112,1.208,0.07,0.334,0.272,0.001,0.001,0.012,0.002,0.008,0.462,0.142,0.04,0.04,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.193,0.949,1.408,1.836,0.363,0.194,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.503,0.213,1.844,1.111,1.207,0.072,0.334,0.272,0.001,0.001,0.012,0.002,0.008,0.463,0.142,0.04,0.039,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.41,1.836,0.363,0.193,0.086,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.502,0.214,1.843,1.109,1.207,0.073,0.334,0.273,0.001,0.001,0.012,0.002,0.008,0.463,0.142,0.04,0.038,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.948,1.412,1.836,0.363,0.193,0.086,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.502,0.214,1.842,1.108,1.206,0.074,0.334,0.274,0.001,0.001,0.012,0.002,0.008,0.464,0.142,0.04,0.036,0.026,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.948,1.414,1.836,0.363,0.192,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.502,0.215,1.841,1.107,1.206,0.074,0.334,0.275,0.001,0.001,0.012,0.002,0.008,0.465,0.142,0.04,0.035,0.026,0.501,0.132,0.042,0.025,0.025,1.548,0.193,0.948,1.416,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.501,0.215,1.84,1.105,1.205,0.075,0.335,0.275,0.001,0.001,0.012,0.002,0.008,0.465,0.142,0.04,0.034,0.026,0.501,0.132,0.042,0.024,0.026,1.548,0.193,0.948,1.417,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.501,0.216,1.839,1.104,1.205,0.076,0.335,0.276,0.001,0.001,0.012,0.002,0.008,0.466,0.142,0.04,0.033,0.026,0.501,0.132,0.042,0.024,0.026,1.547,0.193,0.947,1.418,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.501,0.216,1.838,1.103,1.204,0.077,0.335,0.276,0.001,0.001,0.012,0.002,0.008,0.467,0.142,0.04,0.032,0.026,0.501,0.132,0.042,0.024,0.026,1.547,0.194,0.947,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.501,0.216,1.838,1.102,1.204,0.078,0.335,0.277,0.001,0.001,0.012,0.002,0.008,0.467,0.142,0.04,0.032,0.026,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.5,0.217,1.837,1.101,1.203,0.078,0.335,0.277,0.001,0.001,0.012,0.002,0.008,0.468,0.142,0.04,0.031,0.026,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.5,0.217,1.836,1.1,1.203,0.079,0.335,0.278,0.001,0.001,0.012,0.002,0.008,0.469,0.142,0.04,0.03,0.026,0.501,0.132,0.042,0.024,0.026,1.545,0.195,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.13,0.018,0.027,0.038,0.483,0.13,0.018,0.027,0.038
1.507,0.209,1.85,1.122,1.212,0.065,0.33,0.267,0.001,0.001,0.012,0.002,0.008,0.462,0.14,0.04,0.048,0.026,0.501,0.133,0.042,0.025,0.025,1.547,0.193,0.949,1.393,1.834,0.365,0.2,0.088,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.506,0.209,1.849,1.12,1.211,0.066,0.33,0.268,0.001,0.001,0.012,0.002,0.008,0.462,0.14,0.04,0.046,0.026,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.397,1.835,0.364,0.198,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.506,0.21,1.848,1.118,1.21,0.067,0.331,0.269,0.001,0.001,0.012,0.002,0.008,0.463,0.14,0.04,0.044,0.026,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.4,1.835,0.364,0.197,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.505,0.211,1.847,1.116,1.21,0.069,0.331,0.27,0.001,0.001,0.012,0.002,0.008,0.463,0.14,0.04,0.042,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.404,1.835,0.364,0.196,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.505,0.212,1.846,1.114,1.209,0.07,0.331,0.271,0.001,0.001,0.012,0.002,0.008,0.463,0.14,0.04,0.041,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.407,1.835,0.363,0.194,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.505,0.212,1.845,1.113,1.208,0.071,0.332,0.272,0.001,0.001,0.012,0.002,0.008,0.464,0.141,0.04,0.039,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.409,1.836,0.363,0.193,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.504,0.213,1.844,1.111,1.207,0.072,0.332,0.273,0.001,0.001,0.012,0.002,0.008,0.464,0.141,0.04,0.038,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.411,1.836,0.363,0.193,0.086,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.504,0.213,1.843,1.11,1.207,0.073,0.332,0.273,0.001,0.001,0.012,0.002,0.008,0.465,0.141,0.04,0.037,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.948,1.414,1.836,0.363,0.192,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.503,0.214,1.842,1.108,1.206,0.074,0.332,0.274,0.001,0.001,0.012,0.002,0.008,0.466,0.141,0.04,0.036,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.948,1.416,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.503,0.214,1.841,1.107,1.206,0.075,0.332,0.275,0.001,0.001,0.012,0.002,0.008,0.466,0.141,0.04,0.034,0.025,0.501,0.132,0.042,0.024,0.026,1.548,0.193,0.948,1.417,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.503,0.215,1.84,1.106,1.205,0.075,0.332,0.275,0.001,0.001,0.012,0.002,0.008,0.467,0.141,0.04,0.034,0.025,0.501,0.132,0.042,0.024,0.026,1.547,0.193,0.947,1.418,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.503,0.215,1.839,1.105,1.205,0.076,0.332,0.276,0.001,0.001,0.012,0.002,0.008,0.468,0.141,0.04,0.033,0.025,0.501,0.132,0.042,0.024,0.026,1.547,0.194,0.947,1.419,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.502,0.216,1.839,1.104,1.204,0.077,0.333,0.276,0.001,0.001,0.012,0.002,0.008,0.468,0.141,0.04,0.032,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.502,0.216,1.838,1.102,1.204,0.078,0.333,0.277,0.001,0.001,0.012,0.002,0.008,0.469,0.141,0.04,0.031,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.502,0.216,1.837,1.101,1.203,0.078,0.333,0.277,0.001,0.001,0.012,0.002,0.008,0.47,0.141,0.04,0.031,0.025,0.501,0.132,0.042,0.024,0.026,1.545,0.195,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.509,0.208,1.851,1.124,1.213,0.064,0.328,0.267,0.001,0.001,0.012,0.002,0.008,0.463,0.138,0.039,0.048,0.026,0.501,0.133,0.042,0.025,0.025,1.547,0.194,0.949,1.393,1.834,0.365,0.2,0.089,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.508,0.208,1.85,1.122,1.212,0.065,0.328,0.268,0.001,0.001,0.012,0.002,0.008,0.463,0.139,0.039,0.046,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.397,1.834,0.365,0.199,0.088,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.508,0.209,1.849,1.12,1.211,0.067,0.328,0.269,0.001,0.001,0.012,0.002,0.008,0.463,0.139,0.039,0.044,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.193,0.949,1.4,1.835,0.364,0.197,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.507,0.21,1.848,1.118,1.21,0.068,0.329,0.27,0.001,0.001,0.012,0.002,0.008,0.464,0.139,0.039,0.043,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.193,0.949,1.403,1.835,0.364,0.196,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.507,0.211,1.847,1.116,1.209,0.069,0.329,0.271,0.001,0.001,0.012,0.002,0.008,0.464,0.139,0.039,0.041,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.407,1.835,0.364,0.195,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.506,0.211,1.846,1.114,1.209,0.07,0.329,0.271,0.001,0.001,0.012,0.002,0.008,0.465,0.139,0.039,0.04,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.409,1.836,0.363,0.194,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.506,0.212,1.845,1.113,1.208,0.071,0.329,0.272,0.001,0.001,0.012,0.002,0.008,0.465,0.139,0.039,0.038,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.192,0.949,1.411,1.836,0.363,0.193,0.086,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.506,0.212,1.844,1.112,1.207,0.072,0.329,0.273,0.001,0.001,0.012,0.002,0.008,0.466,0.14,0.039,0.037,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.948,1.413,1.836,0.363,0.192,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.505,0.213,1.843,1.11,1.207,0.073,0.33,0.273,0.001,0.001,0.012,0.002,0.008,0.467,0.14,0.039,0.036,0.025,0.501,0.133,0.042,0.025,0.026,1.548,0.193,0.948,1.415,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.505,0.213,1.842,1.109,1.206,0.074,0.33,0.274,0.001,0.001,0.012,0.002,0.008,0.467,0.14,0.039,0.035,0.025,0.501,0.133,0.042,0.025,0.026,1.548,0.193,0.948,1.417,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.505,0.214,1.841,1.108,1.206,0.075,0.33,0.275,0.001,0.001,0.012,0.002,0.008,0.468,0.14,0.039,0.034,0.025,0.501,0.132,0.042,0.024,0.026,1.547,0.193,0.947,1.418,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.026,0.038,0.482,0.131,0.018,0.026,0.038
1.505,0.214,1.84,1.106,1.205,0.076,0.33,0.275,0.001,0.001,0.012,0.002,0.008,0.469,0.14,0.039,0.033,0.025,0.501,0.132,0.042,0.024,0.026,1.547,0.194,0.947,1.419,1.836,0.363,0.189,0.086,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.504,0.215,1.839,1.105,1.205,0.076,0.33,0.276,0.001,0.001,0.012,0.002,0.008,0.469,0.14,0.039,0.032,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.947,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.504,0.215,1.839,1.104,1.204,0.077,0.33,0.276,0.001,0.001,0.012,0.002,0.008,0.47,0.14,0.04,0.031,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.504,0.215,1.838,1.103,1.204,0.078,0.331,0.277,0.001,0.001,0.012,0.002,0.008,0.471,0.14,0.04,0.031,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.195,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.511,0.207,1.852,1.126,1.214,0.063,0.325,0.266,0.001,0.001,0.012,0.002,0.008,0.464,0.137,0.039,0.049,0.025,0.501,0.133,0.042,0.025,0.025,1.547,0.194,0.949,1.392,1.834,0.365,0.201,0.089,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.51,0.208,1.851,1.124,1.213,0.064,0.325,0.267,0.001,0.001,0.012,0.002,0.008,0.464,0.137,0.039,0.047,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.396,1.834,0.365,0.199,0.088,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
1.51,0.208,1.85,1.122,1.212,0.066,0.326,0.268,0.001,0.001,0.012,0.002,0.008,0.464,0.138,0.039,0.045,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.399,1.835,0.364,0.198,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.509,0.209,1.849,1.12,1.211,0.067,0.326,0.269,0.001,0.001,0.012,0.002,0.008,0.465,0.138,0.039,0.043,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.403,1.835,0.364,0.196,0.088,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.509,0.21,1.848,1.118,1.21,0.068,0.326,0.27,0.001,0.001,0.012,0.002,0.008,0.465,0.138,0.039,0.041,0.025,0.501,0.133,0.042,0.025,0.025,1.548,0.193,0.949,1.406,1.835,0.364,0.195,0.087,0.0,0.015,0.002,0.002,0.003,0.479,0.131,0.018,0.026,0.038,0.479,0.131,0.018,0.026,0.038
1.508,0.21,1.847,1.116,1.209,0.069,0.327,0.271,0.001,0.001,0.012,0.002,0.008,0.466,0.138,0.039,0.04,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.193,0.949,1.409,1.835,0.363,0.194,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.508,0.211,1.846,1.115,1.209,0.07,0.327,0.272,0.001,0.001,0.012,0.002,0.008,0.466,0.138,0.039,0.038,0.025,0.501,0.133,0.042,0.025,0.025,1.549,0.193,0.949,1.411,1.836,0.363,0.193,0.087,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.508,0.212,1.845,1.113,1.208,0.071,0.327,0.272,0.001,0.001,0.012,0.002,0.008,0.467,0.138,0.039,0.037,0.025,0.501,0.133,0.042,0.025,0.026,1.548,0.193,0.948,1.413,1.836,0.363,0.192,0.086,0.0,0.015,0.002,0.002,0.003,0.48,0.131,0.018,0.026,0.038,0.48,0.131,0.018,0.026,0.038
1.507,0.212,1.844,1.112,1.208,0.072,0.327,0.273,0.001,0.001,0.012,0.002,0.008,0.468,0.138,0.039,0.036,0.025,0.501,0.133,0.042,0.025,0.026,1.548,0.193,0.948,1.415,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.507,0.213,1.843,1.111,1.207,0.073,0.327,0.274,0.001,0.001,0.012,0.002,0.008,0.468,0.138,0.039,0.035,0.025,0.501,0.133,0.042,0.025,0.026,1.548,0.193,0.948,1.416,1.836,0.363,0.191,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.507,0.213,1.842,1.109,1.206,0.074,0.327,0.274,0.001,0.001,0.012,0.002,0.008,0.469,0.138,0.039,0.034,0.025,0.501,0.133,0.042,0.025,0.026,1.547,0.193,0.947,1.418,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.481,0.131,0.018,0.026,0.038,0.481,0.131,0.018,0.026,0.038
1.506,0.213,1.841,1.108,1.206,0.075,0.328,0.275,0.001,0.001,0.012,0.002,0.008,0.47,0.138,0.039,0.033,0.025,0.501,0.133,0.042,0.024,0.026,1.547,0.194,0.947,1.419,1.836,0.363,0.19,0.086,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.506,0.214,1.84,1.107,1.205,0.076,0.328,0.275,0.001,0.001,0.012,0.002,0.008,0.47,0.138,0.039,0.032,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.947,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.506,0.214,1.84,1.106,1.205,0.076,0.328,0.276,0.001,0.001,0.012,0.002,0.008,0.471,0.138,0.039,0.032,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.194,0.946,1.42,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.482,0.131,0.018,0.027,0.038,0.482,0.131,0.018,0.027,0.038
1.506,0.214,1.839,1.105,1.205,0.077,0.328,0.276,0.001,0.001,0.012,0.002,0.008,0.472,0.138,0.039,0.031,0.025,0.501,0.132,0.042,0.024,0.026,1.546,0.195,0.946,1.421,1.836,0.363,0.189,0.085,0.0,0.015,0.002,0.002,0.003,0.483,0.131,0.018,0.027,0.038,0.483,0.131,0.018,0.027,0.038
1.512,0.206,1.853,1.128,1.214,0.062,0.322,0.265,0.001,0.001,0.012,0.002,0.008,0.465,0.136,0.039,0.049,0.025,0.501,0.133,0.042,0.026,0.025,1.546,0.194,0.949,1.391,1.834,0.365,0.201,0.089,0.0,0.015,0.002,0.002,0.003,0.478,0.131,0.018,0.026,0.038,0.478,0.131,0.018,0.026,0.038
